cell_id,dataset,n_train,method,seed,tuning_budget,status,n_requested,metric_tstr_auroc_mean,metric_tstr_acc_mean,metric_tstr_f1_mean,metric_trtr_auroc_mean,metric_trtr_acc_mean,metric_trtr_f1_mean,metric_majority_auroc,metric_c2st_auc,metric_ks_mean,metric_tvd_mean,metric_corr_dist,metric_dcr_median,metric_dcr_rate,metric_nndr_median,metric_mia_auc,lr_tstr_auroc,lr_tstr_acc,lr_tstr_f1,lr_trtr_auroc,lr_trtr_acc,lr_trtr_f1,rf_tstr_auroc,rf_tstr_acc,rf_tstr_f1,rf_trtr_auroc,rf_trtr_acc,rf_trtr_f1,xgb_tstr_auroc,xgb_tstr_acc,xgb_tstr_f1,xgb_trtr_auroc,xgb_trtr_acc,xgb_trtr_f1,cost_fit_seconds,cost_sample_seconds,cost_peak_rss_mb,cost_eval_seconds,cost_total_seconds,git_sha,code_sha,with_replacement,error_head,file
credit_default__n5000__marginals__seed4__budget0,credit_default,5000,marginals,4,0,ok,5000,0.5054173437674448,0.7747222222222222,0.012905362798315017,0.7469956937008678,0.8112222222222222,0.4229601535059455,0.5,0.99961688,0.01577,0.010899999999999986,6.984838052633062,2.8488165972459907,0.5062,0.9705152880996735,0.50233444,0.479129734202366,0.7788333333333334,0.0,0.7195441722889482,0.8068333333333333,0.3373356203544883,0.5442477597821409,0.7781666666666667,0.0015003750937734434,0.7678896919580505,0.8163333333333334,0.4732313575525813,0.4928745373178278,0.7671666666666667,0.037215713301171606,0.7535532168556045,0.8105,0.45831348261076704,0.0005326669997884892,0.005298333999235183,429.171875,5.7601468749999185,7.521563791000517,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__marginals__seed4__budget0.json
credit_default__n5000__real_subsample__seed0__budget0,credit_default,5000,real_subsample,0,0,ok,5000,0.7434401519780481,0.8093333333333333,0.4172044544965629,0.7433332887173844,0.8102222222222223,0.41867990387944526,0.5,0.51475744,0.014790000000000008,0.010600000000000005,1.2133205671420513,0.0,0.9998,0.0,0.99987644,0.7232986850174752,0.812,0.357630979498861,0.7232986850174752,0.812,0.357630979498861,0.7593960785161143,0.8115,0.45017015070491007,0.7598925250170494,0.8115,0.44909887968826107,0.7476256924005548,0.8045,0.4438122332859175,0.7468086561176286,0.8071666666666667,0.4493098524512137,0.001287457998842001,0.004860499997448642,426.40625,5.054319041999406,6.817082166999171,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,False,,credit_default__n5000__real_subsample__seed0__budget0.json
credit_default__n5000__real_subsample__seed1__budget0,credit_default,5000,real_subsample,1,0,ok,5000,0.7441952903511883,0.8148333333333334,0.4480706309006605,0.745824928199231,0.8158333333333334,0.45222011676580154,0.5,0.5075561,0.014590000000000006,0.003999999999999996,1.1669529293879273,0.0,0.9998,0.0,0.99998086,0.7174719496035443,0.8131666666666667,0.3870967741935484,0.7174719496035443,0.8131666666666667,0.3870967741935484,0.7630336759569435,0.8178333333333333,0.4837033538025508,0.7654268915805027,0.8211666666666667,0.4931506849315068,0.7520802454930768,0.8135,0.47341176470588237,0.7545759434136459,0.8131666666666667,0.47641289117234936,0.00042129200301133096,0.004910875002678949,426.25,5.168329125001037,6.920775790997141,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,False,,credit_default__n5000__real_subsample__seed1__budget0.json
credit_default__n5000__real_subsample__seed2__budget0,credit_default,5000,real_subsample,2,0,ok,5000,0.7431914046245668,0.8132777777777779,0.4301101101855078,0.7434853054684694,0.8148333333333332,0.43546633047237665,0.5,0.5068952600000001,0.021990000000000013,0.004999999999999992,0.6292389234381488,0.0,0.9998,0.0,0.9998747800000001,0.7228913360288892,0.8116666666666666,0.36941964285714285,0.7228913360288892,0.8116666666666666,0.36941964285714285,0.7597781092975713,0.8145,0.45944633317144246,0.7592960151560916,0.816,0.4640776699029126,0.7469047685472396,0.8136666666666666,0.4614643545279383,0.7482685652204273,0.8168333333333333,0.47290167865707433,0.000415082999097649,0.004816583001229446,424.640625,5.289738749997923,7.06062695899891,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,False,,credit_default__n5000__real_subsample__seed2__budget0.json
credit_default__n5000__real_subsample__seed3__budget0,credit_default,5000,real_subsample,3,0,ok,5000,0.7463581156652886,0.8132777777777779,0.44976328400798643,0.7469827927036045,0.8125555555555556,0.44912716812602155,0.5,0.5046974,0.017389999999999985,0.007599999999999999,0.6023387821433113,0.0,1.0,0.0,1.0,0.7202685632852777,0.8135,0.3993558776167472,0.7202685632852777,0.8135,0.3993558776167472,0.7687144688393345,0.8158333333333333,0.479510127178521,0.7697689641031364,0.8161666666666667,0.4843384759233287,0.7500913148712538,0.8105,0.4704238472286912,0.7509108507223994,0.808,0.46368715083798884,0.00043154200102435425,0.005074082997452933,425.171875,5.310354166998877,7.085768040997209,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,False,,credit_default__n5000__real_subsample__seed3__budget0.json
credit_default__n5000__real_subsample__seed4__budget0,credit_default,5000,real_subsample,4,0,ok,5000,0.7472469137454912,0.8104444444444444,0.42089312484503266,0.7469956937008678,0.8112222222222222,0.4229601535059455,0.5,0.5041302999999999,0.013579999999999991,0.005699999999999993,1.0980130657149803,0.0,0.9996,0.0,0.99996136,0.7195441722889482,0.8068333333333333,0.3373356203544883,0.7195441722889482,0.8068333333333333,0.3373356203544883,0.7675254806790633,0.812,0.4608030592734226,0.7678896919580505,0.8163333333333334,0.4732313575525813,0.754671088268462,0.8125,0.4645406949071871,0.7535532168556045,0.8105,0.45831348261076704,0.00041229199996450916,0.004826833996048663,428.109375,5.16705487499712,6.95046804100275,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,False,,credit_default__n5000__real_subsample__seed4__budget0.json
credit_default__n5000__smote__seed0__budget20,credit_default,5000,smote,0,20,ok,5000,0.7413415091253323,0.8081111111111111,0.43140890252607195,0.7433332887173844,0.8102222222222223,0.41867990387944526,0.5,0.9868378,0.06650000000000002,0.025500000000000002,1.0417681908314746,0.42816605349469533,0.8738,0.5882856350674978,0.68648218,0.7189476624279902,0.8078333333333333,0.3757444504602057,0.7232986850174752,0.812,0.357630979498861,0.7594799349983252,0.8105,0.4613927048792042,0.7598925250170494,0.8115,0.44909887968826107,0.7455969299496812,0.806,0.457089552238806,0.7468086561176286,0.8071666666666667,0.4493098524512137,0.049903457998880185,0.09869008399982704,434.5,6.003931250001187,7.953142625003238,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__smote__seed0__budget20.json
credit_default__n5000__smote__seed1__budget20,credit_default,5000,smote,1,20,ok,5000,0.7400019824532462,0.8119999999999999,0.45826187960221576,0.745824928199231,0.8158333333333334,0.45222011676580154,0.5,0.9886898399999999,0.06982,0.02139999999999999,1.1599885606786235,0.41746445443977664,0.87,0.5751738435608549,0.6851959400000001,0.7169805828702815,0.814,0.4070138150903294,0.7174719496035443,0.8131666666666667,0.3870967741935484,0.7567450042097568,0.8146666666666667,0.4903758020164986,0.7654268915805027,0.8211666666666667,0.4931506849315068,0.7462803602797001,0.8073333333333333,0.47739602169981915,0.7545759434136459,0.8131666666666667,0.47641289117234936,0.05150945900095394,0.10060558300028788,430.46875,5.988290417000826,7.954508208000334,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__smote__seed1__budget20.json
credit_default__n5000__smote__seed2__budget20,credit_default,5000,smote,2,20,ok,5000,0.7411910512447499,0.8119999999999999,0.4435515397386018,0.7434853054684694,0.8148333333333332,0.43546633047237665,0.5,0.98719384,0.07358000000000002,0.022149999999999993,0.9667767784767274,0.42567657211518434,0.8792,0.5723249766948661,0.6805868,0.7183479273177165,0.8068333333333333,0.3543175487465181,0.7228913360288892,0.8116666666666666,0.36941964285714285,0.762177856050995,0.8168333333333333,0.4900232018561485,0.7592960151560916,0.816,0.4640776699029126,0.7430473703655384,0.8123333333333334,0.4863138686131387,0.7482685652204273,0.8168333333333333,0.47290167865707433,0.050102875000447966,0.09991641699889442,434.78125,6.362290375000157,8.324449416999414,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__smote__seed2__budget20.json
credit_default__n5000__smote__seed3__budget20,credit_default,5000,smote,3,20,ok,5000,0.7365586256524613,0.8125,0.46959106679337453,0.7469827927036045,0.8125555555555556,0.44912716812602155,0.5,0.9880513999999999,0.06588000000000002,0.017299999999999996,0.9562828957275123,0.42926781414735654,0.87,0.5887436176910918,0.68183262,0.712992078303893,0.8141666666666667,0.452626411389298,0.7202685632852777,0.8135,0.3993558776167472,0.7610896569318429,0.8136666666666666,0.48,0.7697689641031364,0.8161666666666667,0.4843384759233287,0.7355941417216478,0.8096666666666666,0.4761467889908257,0.7509108507223994,0.808,0.46368715083798884,0.051054499999736436,0.09888016599870753,431.25,6.0392548340023495,8.005400916998042,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__smote__seed3__budget20.json
credit_default__n5000__smote__seed4__budget20,credit_default,5000,smote,4,20,ok,5000,0.7417105045241378,0.8081111111111111,0.4695280017727122,0.7469956937008678,0.8112222222222222,0.4229601535059455,0.5,0.98936884,0.07333,0.020449999999999996,1.387556137352734,0.425003714003998,0.877,0.5768947847452814,0.68227194,0.7138490270471021,0.8098333333333333,0.4163682864450128,0.7195441722889482,0.8068333333333333,0.3373356203544883,0.7627585621903055,0.8105,0.5080051925573345,0.7678896919580505,0.8163333333333334,0.4732313575525813,0.7485239243350059,0.804,0.4842105263157895,0.7535532168556045,0.8105,0.45831348261076704,0.05113237499608658,0.10145824999926845,437.421875,6.148351167001238,8.113063459000841,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__smote__seed4__budget20.json
credit_default__n5000__tabddpm__seed0__budget20,credit_default,5000,tabddpm,0,20,ok,5000,0.726928864384878,0.7907222222222222,0.16337792230273035,0.7433332887173844,0.8102222222222223,0.41867990387944526,0.5,0.96713836,0.25431000000000004,0.06970000000000003,7.308416353717615,2.371287251867261,0.5118,0.9214418407866571,0.51890278,0.7068652334411265,0.78,0.014925373134328358,0.7232986850174752,0.812,0.357630979498861,0.7467697918633734,0.7956666666666666,0.2120822622107969,0.7598925250170494,0.8115,0.44909887968826107,0.7271515678501344,0.7965,0.2631261315630658,0.7468086561176286,0.8071666666666667,0.4493098524512137,49.96489958299935,8.496662000005017,557.703125,5.054994082995108,65.32845850000012,b55ff4da4722aa93ad3d0ee45e405400d2f8411f,12343a9a8f341a19,,,credit_default__n5000__tabddpm__seed0__budget20.json
credit_default__n5000__tabddpm__seed1__budget20,credit_default,5000,tabddpm,1,20,ok,5000,0.7116698873468793,0.7881111111111111,0.11976260074613826,0.745824928199231,0.8158333333333334,0.45222011676580154,0.5,0.9709538799999999,0.34455,0.10655,6.261244404827466,19.878495574691478,0.3934,0.96785822878545,0.5125734200000001,0.6935836567586471,0.7793333333333333,0.008982035928143712,0.7174719496035443,0.8131666666666667,0.3870967741935484,0.7325799849735635,0.7881666666666667,0.12525808671713695,0.7654268915805027,0.8211666666666667,0.4931506849315068,0.7088460203084274,0.7968333333333333,0.22504767959313413,0.7545759434136459,0.8131666666666667,0.47641289117234936,50.37507720800204,8.496264000001247,553.4375,4.907866374996956,65.61875695899653,b55ff4da4722aa93ad3d0ee45e405400d2f8411f,12343a9a8f341a19,,,credit_default__n5000__tabddpm__seed1__budget20.json
credit_default__n5000__tabddpm__seed2__budget20,credit_default,5000,tabddpm,2,20,ok,5000,0.7029922734314765,0.7833333333333333,0.05906045756120718,0.7434853054684694,0.8148333333333332,0.43546633047237665,0.5,0.9655598999999999,0.33225999999999994,0.1566,6.64991971981784,8.873763804358882,0.7044,0.8786035635932719,0.51159272,0.6335480596819485,0.779,0.005997001499250375,0.7228913360288892,0.8116666666666666,0.36941964285714285,0.7479145941080177,0.7836666666666666,0.06349206349206349,0.7592960151560916,0.816,0.4640776699029126,0.7275141665044634,0.7873333333333333,0.1076923076923077,0.7482685652204273,0.8168333333333333,0.47290167865707433,50.52117262500542,8.491568791003374,554.09375,4.8971335840033134,65.74932420900586,b55ff4da4722aa93ad3d0ee45e405400d2f8411f,12343a9a8f341a19,,,credit_default__n5000__tabddpm__seed2__budget20.json
credit_default__n5000__tabddpm__seed3__budget20,credit_default,5000,tabddpm,3,20,ok,5000,0.7022816703759722,0.7850555555555556,0.07737429017245014,0.7469827927036045,0.8125555555555556,0.44912716812602155,0.5,0.9641544200000001,0.25763,0.09735,8.836906223550578,1.831369389587153,0.6252,0.912853987164634,0.51191334,0.6684104245863335,0.7811666666666667,0.029563932002956393,0.7202685632852777,0.8135,0.3993558776167472,0.7277104229253302,0.784,0.06086956521739131,0.7697689641031364,0.8161666666666667,0.4843384759233287,0.7107241636162528,0.79,0.14168937329700274,0.7509108507223994,0.808,0.46368715083798884,50.65746079100063,8.528909707994899,557.640625,5.006428249995224,66.03869208399556,b55ff4da4722aa93ad3d0ee45e405400d2f8411f,12343a9a8f341a19,,,credit_default__n5000__tabddpm__seed3__budget20.json
credit_default__n5000__tabddpm__seed4__budget20,credit_default,5000,tabddpm,4,20,ok,5000,0.715759960389638,0.7943333333333333,0.2644768335206344,0.7469956937008678,0.8112222222222222,0.4229601535059455,0.5,0.96312204,0.23199000000000006,0.05205,6.361699073313839,1.9831763997551155,0.5622,0.9279709222101853,0.51365372,0.6827619777293309,0.786,0.09449929478138223,0.7195441722889482,0.8068333333333333,0.3373356203544883,0.7392327067372716,0.8,0.34065934065934067,0.7678896919580505,0.8163333333333334,0.4732313575525813,0.7252851967023116,0.797,0.3582718651211802,0.7535532168556045,0.8105,0.45831348261076704,50.833932583002024,8.524108792000334,564.515625,5.069364417002362,66.2638272080003,b55ff4da4722aa93ad3d0ee45e405400d2f8411f,12343a9a8f341a19,,,credit_default__n5000__tabddpm__seed4__budget20.json
credit_default__n5000__tvae__seed0__budget20,credit_default,5000,tvae,0,20,ok,5000,0.7341182407576583,0.7968888888888889,0.4617746630855873,0.7433332887173844,0.8102222222222223,0.41867990387944526,0.5,0.9938044,0.08482000000000003,0.08735000000000001,2.248224705824214,1.1217846939315366,0.5152,0.914168802634203,0.51412938,0.713352499914934,0.7983333333333333,0.4729965156794425,0.7232986850174752,0.812,0.357630979498861,0.7480092551754366,0.797,0.4620141342756184,0.7598925250170494,0.8115,0.44909887968826107,0.7409929671826044,0.7953333333333333,0.450313339301701,0.7468086561176286,0.8071666666666667,0.4493098524512137,35.298854332999326,0.05791487499664072,538.953125,5.278407417004928,42.92328358300438,50ac80be48b12e2ea50d0841f9a7387992e55c1d,12343a9a8f341a19,,,credit_default__n5000__tvae__seed0__budget20.json
credit_default__n5000__tvae__seed1__budget20,credit_default,5000,tvae,1,20,ok,5000,0.7431843897073049,0.8019444444444445,0.43370232150269117,0.745824928199231,0.8158333333333334,0.45222011676580154,0.5,0.99383896,0.08660999999999999,0.10860000000000002,1.9988943508178618,1.1474422986326203,0.5258,0.9148074724487778,0.51138478,0.7163774612482263,0.8106666666666666,0.42857142857142855,0.7174719496035443,0.8131666666666667,0.3870967741935484,0.7601148253261413,0.799,0.44269870609981515,0.7654268915805027,0.8211666666666667,0.4931506849315068,0.7530608825475471,0.7961666666666667,0.42983682983682986,0.7545759434136459,0.8131666666666667,0.47641289117234936,34.71592162500019,0.05787745799898403,535.0,5.3007129580000765,42.383619291002105,50ac80be48b12e2ea50d0841f9a7387992e55c1d,12343a9a8f341a19,,,credit_default__n5000__tvae__seed1__budget20.json
credit_default__n5000__tvae__seed2__budget20,credit_default,5000,tvae,2,20,ok,5000,0.7324347412460418,0.8042222222222222,0.43246149923199595,0.7434853054684694,0.8148333333333332,0.43546633047237665,0.5,0.9935118,0.09402000000000002,0.11189999999999999,2.2376717508642483,1.0965437676621153,0.5336,0.9142296903100529,0.50820464,0.7077479841788621,0.8058333333333333,0.4390948483389504,0.7228913360288892,0.8116666666666666,0.36941964285714285,0.7514416461285478,0.8048333333333333,0.42400393507132317,0.7592960151560916,0.816,0.4640776699029126,0.7381145934307154,0.802,0.4342857142857143,0.7482685652204273,0.8168333333333333,0.47290167865707433,34.561880957997346,0.05767895899771247,533.234375,5.375208833997021,42.30466533300205,50ac80be48b12e2ea50d0841f9a7387992e55c1d,12343a9a8f341a19,,,credit_default__n5000__tvae__seed2__budget20.json
credit_default__n5000__tvae__seed3__budget20,credit_default,5000,tvae,3,20,ok,5000,0.7437233826221309,0.8091111111111111,0.4500551632092766,0.7469827927036045,0.8125555555555556,0.44912716812602155,0.5,0.9946102,0.07769,0.08315,2.254654935168936,1.1145090864957832,0.5226,0.9154532995086949,0.51167204,0.7171710338423798,0.8111666666666667,0.44812469556746226,0.7202685632852777,0.8135,0.3993558776167472,0.7625320690571032,0.8095,0.4533715925394548,0.7697689641031364,0.8161666666666667,0.4843384759233287,0.7514670449669099,0.8066666666666666,0.44866920152091255,0.7509108507223994,0.808,0.46368715083798884,34.6780473750041,0.05820512500213226,542.953125,5.283703458997479,42.3322186660007,50ac80be48b12e2ea50d0841f9a7387992e55c1d,12343a9a8f341a19,,,credit_default__n5000__tvae__seed3__budget20.json
credit_default__n5000__tvae__seed4__budget20,credit_default,5000,tvae,4,20,ok,5000,0.7330279721035285,0.8032222222222222,0.3760286061133476,0.7469956937008678,0.8112222222222222,0.4229601535059455,0.5,0.99343132,0.08045,0.1132,1.9886932085335343,1.0810872811479515,0.5196,0.9168537563395909,0.51014668,0.7022237771507535,0.8048333333333333,0.36873315363881404,0.7195441722889482,0.8068333333333333,0.3373356203544883,0.7475619937265676,0.8021666666666667,0.3702917771883289,0.7678896919580505,0.8163333333333334,0.4732313575525813,0.7492981454332646,0.8026666666666666,0.3890608875128999,0.7535532168556045,0.8105,0.45831348261076704,34.750701584001945,0.058159749998594634,535.34375,5.139278792004916,42.25025374999677,50ac80be48b12e2ea50d0841f9a7387992e55c1d,12343a9a8f341a19,,,credit_default__n5000__tvae__seed4__budget20.json
credit_default__n5000__ucsmote__seed0__budget20,credit_default,5000,ucsmote,0,20,ok,5000,0.7438180705666274,0.8085,0.42993704344973277,0.7433332887173844,0.8102222222222223,0.41867990387944526,0.5,0.9852076799999999,0.059250000000000004,0.03275000000000001,0.9263670134594234,0.3513420422827498,0.9252,0.4913250062805805,0.71754386,0.7212824204077006,0.8086666666666666,0.3774403470715835,0.7232986850174752,0.812,0.357630979498861,0.7599934753206342,0.8113333333333334,0.4494163424124514,0.7598925250170494,0.8115,0.44909887968826107,0.7501783159715475,0.8055,0.46295444086516335,0.7468086561176286,0.8071666666666667,0.4493098524512137,0.049016874996596016,0.12015824999980396,433.796875,5.892752332998498,7.8620636249979725,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__ucsmote__seed0__budget20.json
credit_default__n5000__ucsmote__seed1__budget20,credit_default,5000,ucsmote,1,20,ok,5000,0.7419736579912298,0.8082222222222222,0.4515595950198617,0.745824928199231,0.8158333333333334,0.45222011676580154,0.5,0.98477372,0.06645000000000001,0.01924999999999999,1.6948341603855028,0.34544425164518244,0.9306,0.4884448977952407,0.7112592999999999,0.7218199082061794,0.8135,0.43169121381411885,0.7174719496035443,0.8131666666666667,0.3870967741935484,0.7592137712985386,0.8113333333333334,0.4797794117647059,0.7654268915805027,0.8211666666666667,0.4931506849315068,0.7448872944689715,0.7998333333333333,0.4432081594807603,0.7545759434136459,0.8131666666666667,0.47641289117234936,0.047607041997252963,0.11708874999749241,431.625,5.943408915998589,7.924195999999938,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__ucsmote__seed1__budget20.json
credit_default__n5000__ucsmote__seed2__budget20,credit_default,5000,ucsmote,2,20,ok,5000,0.746233728550009,0.8099444444444445,0.42345353857156337,0.7434853054684694,0.8148333333333332,0.43546633047237665,0.5,0.98551108,0.07246000000000001,0.02649999999999999,0.8255736736334136,0.35886950127593165,0.9268,0.4855220806647931,0.70915992,0.7256873046607594,0.812,0.3795379537953795,0.7228913360288892,0.8116666666666666,0.36941964285714285,0.7625102986242215,0.8111666666666667,0.4349127182044888,0.7592960151560916,0.816,0.4640776699029126,0.7505035823650462,0.8066666666666666,0.45590994371482174,0.7482685652204273,0.8168333333333333,0.47290167865707433,0.046185208004317246,0.11691162500210339,430.328125,5.889428999995289,7.867352959001437,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__ucsmote__seed2__budget20.json
credit_default__n5000__ucsmote__seed3__budget20,credit_default,5000,ucsmote,3,20,ok,5000,0.7451685630863873,0.8117777777777778,0.4652825201439426,0.7469827927036045,0.8125555555555556,0.44912716812602155,0.5,0.9868067600000001,0.059770000000000004,0.020350000000000007,0.8031153732725513,0.34483729501438976,0.9242,0.49442686213001175,0.71150048,0.7225072088353771,0.8116666666666666,0.44607843137254904,0.7202685632852777,0.8135,0.3993558776167472,0.762034977506305,0.8123333333333334,0.4757914338919926,0.7697689641031364,0.8161666666666667,0.4843384759233287,0.7509635029174799,0.8113333333333334,0.4739776951672863,0.7509108507223994,0.808,0.46368715083798884,0.04813812500651693,0.11787016699963715,427.25,5.915153750000172,7.891622958006337,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__ucsmote__seed3__budget20.json
credit_default__n5000__ucsmote__seed4__budget20,credit_default,5000,ucsmote,4,20,ok,5000,0.7454567928669097,0.8117777777777778,0.4362619388864652,0.7469956937008678,0.8112222222222222,0.4229601535059455,0.5,0.9826788399999998,0.059750000000000004,0.022099999999999988,1.5423255511762872,0.3527500969346199,0.917,0.49779362393594373,0.7046636799999999,0.7231970896640274,0.8098333333333333,0.37547892720306514,0.7195441722889482,0.8068333333333333,0.3373356203544883,0.7641783169391224,0.8143333333333334,0.46698564593301434,0.7678896919580505,0.8163333333333334,0.4732313575525813,0.7489949719975791,0.8111666666666667,0.46632124352331605,0.7535532168556045,0.8105,0.45831348261076704,0.047384625002450775,0.11924683400138747,433.765625,5.981428250001045,7.97001983300288,892b80cd4576aaa22ded454114ceb22eca8eba38,12343a9a8f341a19,,,credit_default__n5000__ucsmote__seed4__budget20.json
credit_default__n500__copula__seed0__budget0,credit_default,500,copula,0,0,ok,500,0.6262941783228521,0.7351666666666666,0.2819347552579286,0.7294165798133904,0.8038333333333334,0.42533088181151374,0.5,0.994764,0.1865,0.0355,3.0059107797422224,2.4039401346417684,0.46,0.9519190253121524,0.48025599999999996,0.6255970138061635,0.698,0.37945205479452054,0.7046541637726774,0.8093333333333333,0.39470899470899473,0.6646534929208197,0.7751666666666667,0.25592939878654164,0.7543910559966174,0.8093333333333333,0.4419512195121951,0.5886320282415731,0.7323333333333333,0.21042281219272368,0.7292045196708763,0.7928333333333333,0.43933243121335136,0.33279016699816566,0.044464624996180646,426.625,3.4662549999993644,5.647300041993731,b57556a2badb5bc7fd5940606097e08dbf688cb1,12343a9a8f341a19,,,credit_default__n500__copula__seed0__budget0.json
credit_default__n500__copula__seed1__budget0,credit_default,500,copula,1,0,ok,500,0.6653748468073768,0.7857777777777778,0.23603530568371514,0.7146473837610738,0.7912777777777777,0.41832611745207,0.5,0.988072,0.1621,0.03200000000000001,3.317108618966859,2.4918139611319923,0.548,0.9471060242613825,0.526152,0.652938419831026,0.7828333333333334,0.2844590884129599,0.7018252975977859,0.797,0.43506493506493504,0.6948440841912631,0.7878333333333334,0.16524590163934427,0.7356113968054873,0.7963333333333333,0.41023166023166024,0.6483420363998413,0.7866666666666666,0.25840092699884126,0.7065054568799487,0.7805,0.4096817570596145,0.350039958000707,0.04155854100099532,426.359375,3.3322502079972764,5.5373746670011315,b57556a2badb5bc7fd5940606097e08dbf688cb1,12343a9a8f341a19,,,credit_default__n500__copula__seed1__budget0.json
credit_default__n500__copula__seed2__budget0,credit_default,500,copula,2,0,ok,500,0.6221219420537732,0.7694999999999999,0.10392919782553796,0.7240288545854955,0.7992222222222223,0.368954549850604,0.5,0.9953879999999999,0.17670000000000002,0.02000000000000001,3.838306739446584,2.6997321952756455,0.484,0.9596395864962112,0.503464,0.6527600635438621,0.7733333333333333,0.059474412171507604,0.7048176839129885,0.7986666666666666,0.3065442020665901,0.6475199203492429,0.7846666666666666,0.11019283746556474,0.7514800265954059,0.807,0.3840425531914894,0.5660858422682147,0.7505,0.14212034383954156,0.7157888532480922,0.792,0.41627689429373244,0.34147408299759263,0.04416612500062911,425.25,3.3787174579993007,5.579203167006199,b57556a2badb5bc7fd5940606097e08dbf688cb1,12343a9a8f341a19,,,credit_default__n500__copula__seed2__budget0.json
credit_default__n500__copula__seed3__budget0,credit_default,500,copula,3,0,ok,500,0.6354296701327884,0.7652222222222221,0.1916739057327689,0.7205262607056104,0.8011666666666666,0.4453749804998137,0.5,0.9945679999999999,0.16130000000000005,0.0715,3.297620704771622,2.4224979084825,0.568,0.9501741151546201,0.5396839999999999,0.6525560665246375,0.7865,0.2136279926335175,0.697386709489377,0.8046666666666666,0.414,0.6679418764919802,0.7793333333333333,0.1556122448979592,0.7465399928496221,0.8111666666666667,0.45607297167546806,0.5857910673817475,0.7298333333333333,0.20578147966683,0.717652079777832,0.7876666666666666,0.4660519698239732,0.37086654100130545,0.04317283300042618,426.25,3.362697999997181,5.588171124996734,b57556a2badb5bc7fd5940606097e08dbf688cb1,12343a9a8f341a19,,,credit_default__n500__copula__seed3__budget0.json
credit_default__n500__copula__seed4__budget0,credit_default,500,copula,4,0,ok,500,0.6765359026959482,0.7728888888888888,0.21265160385299894,0.7176466774852278,0.8086111111111111,0.4426991466721419,0.5,0.98606,0.1689,0.019000000000000013,2.703420921955482,2.638002025241011,0.564,0.9515590173469624,0.514768,0.6613769621408947,0.7771666666666667,0.1163251817580965,0.7038772012125002,0.798,0.38100102145045966,0.7022915880176182,0.7791666666666667,0.24328954882924042,0.7344999758912614,0.8208333333333333,0.46965959546127284,0.6659391579293319,0.7623333333333333,0.2783400809716599,0.7145628553519222,0.807,0.47743682310469315,0.35335487499833107,0.042660083003283944,426.796875,3.3340949170014937,5.540672208000615,b57556a2badb5bc7fd5940606097e08dbf688cb1,12343a9a8f341a19,,,credit_default__n500__copula__seed4__budget0.json
credit_default__n500__ctgan__seed0__budget20,credit_default,500,ctgan,0,20,ok,500,0.6336859122131214,0.7745555555555556,0.11752355095882679,0.7294165798133904,0.8038333333333334,0.42533088181151374,0.5,0.997904,0.27429999999999993,0.136,6.71784964184321,3.818887186789695,0.494,0.9681508723919654,0.484324,0.6499178125843101,0.7791666666666667,0.1805813234384663,0.7046541637726774,0.8093333333333333,0.39470899470899473,0.6294244978004605,0.7766666666666666,0.021897810218978103,0.7543910559966174,0.8093333333333333,0.4419512195121951,0.6217154262545938,0.7678333333333334,0.150091519219036,0.7292045196708763,0.7928333333333333,0.43933243121335136,9.768504207997466,0.0404635419981787,567.171875,3.114417249998951,15.273903791996418,b57556a2badb5bc7fd5940606097e08dbf688cb1,12343a9a8f341a19,,,credit_default__n500__ctgan__seed0__budget20.json
